cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnPm,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,1293.0,104.8,195.0,143.0,0.09552,9.635,0.9937,0.5212,0.5939,0.5302,0.0,344.1,0.09417,1.86,0.1084,0.4365,0.3902,0.4231,0.6595,1.715,10.48,0.0,344.1,0.09417,1.86,0.1084,0.4365,0.3902,0.4231,0.6595,1.715,10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917,398.1,89.88,20.34,887.9,73.7,69.09,8.644,13.75,6.713,0.0,81.61,15.33,8.961,32.02,21.93,0.6023,0.008835,0.01814,0.02132,0.03849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001E-4,0.0,96680.0,145500.0,124300.0,49150.0,3.676E7,94410.0,32770.0,35410.0,35850.0,43960.0,0.0,1.4829999999999999E-37,7.689E-38,5.849E-37,3.408E-37,4.271E-38,1.448E-38,2.468E-39,6.601E-40,1.3169999999999999E-39,3.821E-40,2.08E-35,0.0,0.2755,0.5682,2.03,0.9553,0.1102,0.04193,0.007812,0.003348,0.006822,0.001358,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01818,0.002016,0.001974,0.001195,0.1844,0.004414,0.001016,0.001053,5.96E-4,3.936E-4,
0.0,1293.0,103.0,191.0,152.0,0.06152,8.102,0.7457,0.4371,0.5588,0.4507,0.0,344.1,0.08824,1.868,0.09988,0.4368,0.3962,0.4243,0.6587,1.715,10.48,0.0,344.1,0.08824,1.868,0.09988,0.4368,0.3962,0.4243,0.6587,1.715,10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917,399.8,89.94,19.51,879.9,74.74,70.33,8.645,13.67,6.524,0.0,81.61,14.71,12.22,27.98,21.77,0.5964,0.008858,0.01788,0.02098,0.03732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00102,0.0,96690.0,143900.0,130400.0,51250.0,3.41E7,89360.0,31070.0,33240.0,33770.0,42070.0,0.0,1.4829999999999999E-37,7.486E-38,5.823E-37,3.416E-37,4.197E-38,1.57E-38,2.414E-39,6.233E-40,1.289E-39,3.496E-40,2.08E-35,0.0,0.2755,0.5577,2.036,0.9608,0.1085,0.04214,0.007646,0.003257,0.006783,0.001266,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01818,0.002002,0.00202,0.001201,0.1842,0.004413,0.001022,0.001045,5.953E-4,3.918E-4,
0.0,1287.0,112.6,181.8,140.7,0.07728,7.697,0.8392,0.4874,0.5779,2.03,0.0,344.1,0.2385,2.068,0.1476,0.4347,0.3931,0.4179,0.6639,2.13,9.644,0.0,344.1,0.2385,2.068,0.1476,0.4347,0.3931,0.4179,0.6639,2.13,9.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916,400.7,90.39,22.57,874.5,79.02,64.58,9.935,14.06,8.332,0.0,80.5,14.19,19.81,35.0,21.91,0.6049,0.00889,0.01832,0.02152,0.03818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002E-4,0.0,96710.0,142300.0,126000.0,52170.0,3.231E7,85040.0,29170.0,31710.0,32170.0,39810.0,0.0,1.349E-37,8.107E-38,5.737E-37,3.3359999999999997E-37,4.212E-38,1.525E-38,2.393E-39,7.0589999999999995E-40,1.306E-39,4.189E-39,2.08E-35,0.0,0.2506,0.6018,1.997,0.9517,0.1076,0.0416,0.007447,0.003439,0.006847,0.01513,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01819,0.002017,0.002024,0.001229,0.1841,0.004378,9.783E-4,0.00107,5.992E-4,3.9E-4,
0.0,1290.0,111.0,187.7,137.4,0.07514,7.788,0.6402,0.5986,0.604,0.7319,0.0,344.1,0.1301,1.936,0.1279,0.435,0.4087,0.45,0.6284,3.027,8.987,0.0,344.1,0.1301,1.936,0.1279,0.435,0.4087,0.45,0.6284,3.027,8.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916,403.9,92.19,25.06,871.9,92.58,30.27,29.42,13.29,7.429,0.0,80.51,14.12,19.16,29.04,23.74,0.8585,0.008941,0.01909,0.02249,0.03921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.041E-4,0.0,96830.0,141400.0,121900.0,52840.0,3.196E7,83630.0,28740.0,31560.0,31740.0,39100.0,0.0,1.424E-37,8.435E-38,5.719E-37,3.217E-37,4.387E-38,1.581E-38,1.537E-39,1.19E-39,1.2739999999999999E-39,1.09E-39,2.08E-35,0.0,0.2738,0.5886,2.02,0.9155,0.1143,0.04381,0.004907,0.004911,0.006775,0.003888,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01821,0.002004,0.002031,0.001228,0.1842,0.004327,9.779E-4,0.001101,5.935E-4,3.854E-4,
0.0,1282.0,118.4,187.2,141.7,0.05668,10.28,0.7394,0.7899,0.5752,0.7217,0.0,344.1,0.1325,1.908,0.128,0.4358,0.3356,0.4698,0.6296,1.978,10.08,0.0,344.1,0.1325,1.908,0.128,0.4358,0.3356,0.4698,0.6296,1.978,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913,408.8,98.48,28.77,864.6,62.7,44.03,44.27,12.87,7.545,0.0,78.69,13.83,15.87,25.52,23.97,0.8813,0.0701,0.09295,0.03445,0.07093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,96840.0,142200.0,134900.0,63520.0,3.238E7,83800.0,28790.0,32070.0,32230.0,38280.0,0.0,1.228E-37,7.502E-38,5.676E-37,3.1749999999999998E-37,4.517E-38,2.266E-38,2.127E-39,1.883E-39,1.25E-39,1.1569999999999999E-39,2.08E-35,0.0,0.2405,0.6075,2.005,0.9069,0.1182,0.05798,0.007243,0.007549,0.006697,0.004119,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01823,0.00201,0.002202,0.001361,0.1839,0.004149,0.00101,0.001137,6.016E-4,3.97E-4,
0.0,1283.0,108.2,188.5,122.6,0.04856,7.543,0.7805,0.8133,0.5438,0.7019,0.0,344.1,0.1216,1.873,0.138,0.4477,0.5298,0.3678,0.7423,1.813,10.05,0.0,344.1,0.1216,1.873,0.138,0.4477,0.5298,0.3678,0.7423,1.813,10.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913,411.6,97.7,25.66,874.4,62.88,44.08,44.3,13.14,7.318,0.0,78.69,13.44,20.45,49.62,22.51,0.8899,0.02889,0.04619,0.02482,0.04143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,97000.0,143500.0,120100.0,53620.0,3.331E7,85210.0,29940.0,32420.0,32700.0,38460.0,0.0,1.307E-37,6.191E-38,5.712E-37,3.18E-37,4.47E-38,1.72E-38,2.06E-39,1.8419999999999998E-39,1.2309999999999999E-39,1.0779999999999999E-39,2.08E-35,0.0,0.2554,0.5428,2.038,0.9286,0.1122,0.04691,0.007331,0.007227,0.006715,0.003859,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01826,0.002001,0.002021,0.001241,0.1841,0.004125,0.001204,9.578E-4,6.002E-4,3.931E-4,
0.0,1287.0,105.4,192.9,124.9,0.03997,5.83,0.5068,0.7815,0.5361,0.6843,0.0,344.1,0.1234,1.863,0.1301,0.4564,0.403,0.3701,0.8301,2.202,9.695,0.0,344.1,0.1234,1.863,0.1301,0.4564,0.403,0.3701,0.8301,2.202,9.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913,414.8,96.83,23.13,874.7,62.65,16.84,75.52,13.44,7.197,0.0,78.69,13.37,18.13,46.05,22.49,0.9019,0.009473,0.02136,0.02525,0.04207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.713E-4,0.0,97100.0,144600.0,122900.0,53650.0,3.458E7,87250.0,30490.0,33770.0,33620.0,39190.0,0.0,1.359E-37,6.003E-38,5.641E-37,3.184E-37,4.744E-38,1.378E-38,1.061E-39,2.308E-39,1.215E-39,1.059E-39,2.08E-35,0.0,0.2732,0.5341,2.011,0.9405,0.1202,0.03995,0.004217,0.007815,0.006726,0.003813,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01827,0.002009,0.002021,0.001208,0.1839,0.004094,0.001275,9.037E-4,5.957E-4,3.891E-4,
0.0,1287.0,103.0,196.9,128.7,0.04565,5.691,0.5398,0.794,0.5658,0.6658,0.0,344.1,0.1173,1.876,0.1312,0.4488,0.3991,0.3698,0.9792,2.417,9.331,0.0,344.1,0.1173,1.876,0.1312,0.4488,0.3991,0.3698,0.9792,2.417,9.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.913,417.5,97.62,23.32,876.6,61.19,17.32,75.68,13.51,7.378,0.0,78.69,13.01,16.37,42.06,22.44,0.922,0.009621,0.02182,0.02578,0.04284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002E-4,0.0,97270.0,144000.0,124300.0,53460.0,3.61E7,90340.0,31440.0,35110.0,34880.0,40320.0,0.0,1.359E-37,5.73E-38,5.664E-37,3.188E-37,4.512E-38,1.351E-38,1.1209999999999999E-39,2.326E-39,1.212E-39,1.072E-39,2.08E-35,0.0,0.2733,0.5189,2.028,0.9437,0.1133,0.03944,0.004345,0.007869,0.006747,0.003838,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01835,0.001999,0.002029,0.001196,0.1838,0.004002,0.001287,9.108E-4,6.027E-4,3.828E-4,
0.0,1276.0,117.9,194.0,129.0,0.04543,7.291,0.7081,0.968,0.869,0.691,0.0,344.1,0.138,1.833,0.1413,0.447,0.4034,0.3645,1.155,2.418,9.159,0.0,344.1,0.138,1.833,0.1413,0.447,0.4034,0.3645,1.155,2.418,9.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.911,419.6,94.56,23.51,873.0,64.01,16.46,77.88,14.46,7.561,0.0,76.47,12.7,15.34,40.29,22.18,0.9077,0.009394,0.02178,0.02573,0.04274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.284E-4,0.0,97200.0,146500.0,126800.0,54090.0,3.77E7,93330.0,32290.0,36420.0,36120.0,41200.0,0.0,1.136E-37,6.267E-38,5.489E-37,3.227E-37,4.469E-38,1.642E-38,1.403E-39,2.6699999999999998E-39,1.8099999999999998E-39,1.111E-39,2.08E-35,0.0,0.23,0.5795,1.985,0.9545,0.1124,0.04633,0.004774,0.008513,0.007802,0.003896,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01833,0.002016,0.001997,0.001218,0.1838,0.004,0.001281,9.227E-4,6.065E-4,3.781E-4,
0.0,1277.0,116.8,194.6,126.7,2.084,7.745,0.6097,0.8988,0.722,0.6867,0.0,344.1,0.1235,1.838,0.1489,0.4382,0.7041,0.3683,0.8818,2.74,8.816,0.0,344.1,0.1235,1.838,0.1489,0.4382,0.7041,0.3683,0.8818,2.74,8.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.911,421.6,96.0,24.92,870.5,65.19,15.11,78.08,15.3,5.323,0.0,76.47,12.69,10.67,44.56,21.98,1.068,0.009091,0.0221,0.02779,0.03444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,97360.0,144800.0,144200.0,57730.0,3.626E7,229800.0,31210.0,36070.0,37480.0,34320.0,0.0,1.2159999999999999E-37,5.826E-38,5.4379999999999994E-37,3.088E-37,4.806E-38,2.558E-38,1.172E-39,2.506E-39,1.484E-39,1.117E-39,2.08E-35,0.0,0.241,0.5677,1.979,0.9201,0.1254,0.07414,0.004235,0.008198,0.007227,0.003821,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01836,0.001987,0.002155,0.001204,0.1824,0.005176,0.00125,9.272E-4,6.442E-4,3.023E-4,
0.0,1279.0,116.2,189.8,129.0,0.03372,3.43,0.6062,0.8834,0.7051,0.659,0.0,344.1,0.1171,1.867,0.1296,0.4261,0.2648,0.3609,0.867,2.413,9.611,0.0,344.1,0.1171,1.867,0.1296,0.4261,0.2648,0.3609,0.867,2.413,9.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.911,417.0,94.09,24.58,891.2,53.5,14.56,78.42,15.64,5.057,0.0,76.47,14.5,13.04,44.96,24.19,1.218,0.01328,0.02976,0.03813,0.03996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001016,0.0,97400.0,131800.0,123000.0,55980.0,3.373E7,175700.0,29070.0,33940.0,35280.0,31610.0,0.0,1.252E-37,5.842E-38,5.449E-37,3.208E-37,4.457E-38,9.224E-39,1.1659999999999999E-39,2.4579999999999998E-39,1.407E-39,1.034E-39,2.08E-35,0.0,0.254,0.5673,1.988,0.9578,0.1126,0.02751,0.004186,0.008095,0.007159,0.003632,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01838,0.001887,0.001978,0.001215,0.1833,0.004671,0.001253,9.248E-4,6.379E-4,2.872E-4,
0.0,1284.0,114.6,189.3,111.1,1.097,3.605,0.6111,0.89,0.7058,0.6577,0.0,344.1,0.1278,1.835,0.122,0.4517,0.273,0.358,0.9178,2.873,9.095,0.0,344.1,0.1278,1.835,0.122,0.4517,0.273,0.358,0.9178,2.873,9.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.911,422.2,90.18,25.82,900.4,36.14,14.15,79.15,15.86,5.165,0.0,76.47,14.28,12.6,44.28,38.35,2.089,0.01416,0.03185,0.04095,0.04142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.764E-4,0.0,97560.0,129900.0,121300.0,69020.0,3.281E7,116200.0,28100.0,33700.0,35130.0,30850.0,0.0,1.366E-37,5.834E-38,5.3559999999999994E-37,2.778E-37,7.876E-38,1.293E-38,1.1569999999999999E-39,2.51E-39,1.389E-39,1.035E-39,2.08E-35,0.0,0.2824,0.5662,1.96,0.8751,0.1863,0.03595,0.004212,0.00821,0.007168,0.003634,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01843,0.001913,0.001957,0.001289,0.1837,0.003956,0.001189,9.482E-4,6.453E-4,2.934E-4,
0.0,1273.0,124.3,184.7,111.5,0.03703,3.369,0.6061,1.017,0.6985,0.6587,0.0,344.1,0.1269,1.841,0.1244,0.4478,0.2675,0.3538,0.9368,2.667,9.285,0.0,344.1,0.1269,1.841,0.1244,0.4478,0.2675,0.3538,0.9368,2.667,9.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907,422.4,96.19,26.52,895.3,33.84,5.554,88.99,15.77,5.461,0.0,74.34,18.13,16.82,51.76,31.84,1.179,0.01555,0.0352,0.04543,0.0438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39E-4,0.0,97620.0,130300.0,126000.0,69020.0,3.295E7,109700.0,28270.0,34760.0,36270.0,31280.0,0.0,1.1859999999999999E-37,8.521999999999999E-38,5.258E-37,2.952E-37,6.162E-38,9.621E-39,1.0379999999999999E-39,2.839E-39,1.36E-39,1.0379999999999999E-39,2.08E-35,0.0,0.2451,0.6105,1.95,0.9098,0.1559,0.02948,0.004035,0.009473,0.007046,0.003663,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01845,0.001931,0.001999,0.001317,0.1838,0.003879,0.001199,9.853E-4,6.624E-4,3.01E-4,
0.0,1278.0,122.0,173.0,93.03,0.06028,3.386,0.3124,0.7852,0.378,0.2936,0.0,344.1,0.1122,1.707,0.103,0.417,0.2708,0.2471,0.847,2.721,9.622,0.0,344.1,0.1122,1.707,0.103,0.417,0.2708,0.2471,0.847,2.721,9.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907,428.8,91.14,23.63,899.1,37.15,4.775,88.38,14.87,5.169,0.0,74.47,19.83,22.86,78.21,22.1,3.076,0.4309,0.3638,0.5347,0.2888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002E-4,0.0,97870.0,135400.0,113100.0,57640.0,3.375E7,111400.0,29160.0,35870.0,37440.0,32820.0,0.0,1.263E-37,7.154E-38,5.256E-37,3.016E-37,2.67E-38,1.463E-38,1.757E-39,3.41E-39,2.203E-39,9.311E-40,2.08E-35,0.0,0.2695,0.6306,1.917,0.9289,0.1026,0.04459,0.005744,0.01083,0.009072,0.002757,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01849,0.001924,0.001949,0.001235,0.1838,0.003825,0.001229,9.798E-4,6.594E-4,3.078E-4,
0.0,1279.0,123.7,172.0,91.1,0.5672,3.371,0.3213,0.7918,0.393,0.2939,0.0,344.1,0.09318,1.745,0.09672,0.414,0.2634,0.2458,0.8462,3.333,9.009,0.0,344.1,0.09318,1.745,0.09672,0.414,0.2634,0.2458,0.8462,3.333,9.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907,431.4,84.66,27.03,899.0,37.07,5.529,88.95,15.75,5.607,0.0,74.47,23.13,13.41,81.64,23.61,2.422,0.6518,0.5385,0.795,0.4165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.837E-4,0.0,98000.0,139400.0,106400.0,56910.0,3.501E7,112500.0,30190.0,37320.0,39040.0,33990.0,0.0,1.346E-37,6.344999999999999E-38,5.441E-37,2.861E-37,2.692E-38,1.037E-38,1.2359999999999999E-39,3.003E-39,1.5989999999999998E-39,6.275E-40,2.08E-35,0.0,0.2884,0.615,1.963,0.893,0.1028,0.03243,0.004283,0.009673,0.007375,0.001891,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01851,0.001941,0.00189,0.00125,0.1839,0.003812,0.001236,9.824E-4,6.728E-4,3.003E-4,
0.0,1279.0,119.5,172.4,90.3,0.1355,3.365,0.3202,0.7741,0.4548,0.2525,0.0,344.1,0.1005,1.733,0.1012,0.4064,0.2615,0.227,0.6266,2.818,9.763,0.0,344.1,0.1005,1.733,0.1012,0.4064,0.2615,0.227,0.6266,2.818,9.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907,433.4,82.26,27.76,894.3,37.95,5.553,86.37,18.57,5.866,0.0,74.48,21.43,7.969,86.93,27.79,3.653,0.6347,0.5249,0.7746,0.4063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449E-4,0.0,100700.0,142000.0,106800.0,59190.0,3.651E7,115500.0,31320.0,38780.0,40750.0,35280.0,0.0,1.346E-37,6.429E-38,5.292E-37,2.8839999999999997E-37,3.123E-38,1.232E-38,1.207E-39,2.9249999999999997E-39,1.641E-39,6.172E-40,2.08E-35,0.0,0.2885,0.6001,1.941,0.9095,0.1115,0.03687,0.004217,0.009422,0.007628,0.00186,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01856,0.001936,0.00186,0.001264,0.1839,0.00378,0.001243,9.711E-4,6.852E-4,2.959E-4,
0.0,1282.0,119.4,170.2,90.1,0.07055,3.355,0.3171,0.7706,0.4532,0.2494,0.0,344.1,0.106,1.695,0.1322,0.4006,0.2604,0.2336,0.7123,2.11,10.38,0.0,344.1,0.106,1.695,0.1322,0.4006,0.2604,0.2336,0.7123,2.11,10.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907,422.5,95.16,28.23,891.4,37.47,5.528,86.36,18.58,5.823,0.0,80.52,22.41,10.82,83.65,21.16,2.419,0.638,0.5278,0.7789,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,101100.0,146600.0,106800.0,54430.0,3.817E7,120600.0,32540.0,40360.0,42530.0,36670.0,0.0,1.496E-37,6.552E-38,5.21E-37,2.897E-37,1.903E-38,1.034E-38,1.1999999999999999E-39,2.92E-39,1.637E-39,6.124E-40,2.08E-35,0.0,0.3287,0.6063,1.921,0.9091,0.08333,0.03239,0.004221,0.009417,0.007634,0.001856,0.0,0.0,7.54E-4,9.798E-4,1.11E-4,0.9939,0.001721,5.124E-4,7.754E-4,7.241E-4,4.988E-4,0.0,0.01858,0.001945,0.001846,0.001223,0.1838,0.00378,0.001265,9.454E-4,6.938E-4,2.939E-4,
